CustomerID,Tenure,RFM_Segment,Estimated_Spend,SatisfactionScore,Complain,WarehouseToHome,Churn,Churn_Probability,Risk_Level,Prescribed_Intervention
52721,0.0,Loyal Customers,683.76,3,1,14.0,1,0.972,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
52722,11.0,Loyal Customers,812.41,1,0,15.0,0,0.014,Low Risk,Priority 4: Standard Loyalty Reward Program
52723,22.0,Champions,6415.42,1,0,8.0,0,0.001,Low Risk,Priority 4: Standard Loyalty Reward Program
52724,15.0,Loyal Customers,829.79,1,1,18.0,0,0.072,Low Risk,Priority 4: Standard Loyalty Reward Program
52725,0.0,Loyal Customers,707.46,4,0,28.0,1,0.991,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
52726,8.0,Lost / Low Value,855.86,5,0,24.0,0,0.023,Low Risk,Priority 4: Standard Loyalty Reward Program
52727,9.0,Lost / Low Value,667.92,3,0,22.0,0,0.044,Low Risk,Priority 4: Standard Loyalty Reward Program
52728,4.0,Loyal Customers,1437.15,5,1,9.0,0,0.502,Medium Risk,Priority 3: Personalized Recommendation + Free Shipping
52729,9.0,Loyal Customers,704.55,4,0,15.0,0,0.023,Low Risk,Priority 4: Standard Loyalty Reward Program
52730,7.0,Loyal Customers,2187.68,1,0,7.0,0,0.051,Low Risk,Priority 4: Standard Loyalty Reward Program
52731,7.0,Loyal Customers,1024.54,3,0,19.0,0,0.083,Low Risk,Priority 4: Standard Loyalty Reward Program
52732,0.0,At-Risk High-Value,4953.8,5,0,7.0,0,0.307,Medium Risk,Priority 3: Personalized Recommendation + Free Shipping
52733,2.0,Loyal Customers,845.52,5,0,7.0,0,0.027,Low Risk,Priority 4: Standard Loyalty Reward Program
52734,5.0,Loyal Customers,916.68,1,0,21.0,0,0.021,Low Risk,Priority 4: Standard Loyalty Reward Program
52735,4.0,At-Risk High-Value,6601.32,5,0,7.0,0,0.037,Low Risk,Priority 4: Standard Loyalty Reward Program
52736,0.0,Loyal Customers,680.18,1,0,14.0,1,0.985,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
52737,11.0,Loyal Customers,707.19,5,0,7.0,0,0.101,Low Risk,Priority 4: Standard Loyalty Reward Program
52738,8.0,Lost / Low Value,836.22,1,1,13.0,0,0.005,Low Risk,Priority 4: Standard Loyalty Reward Program
52739,0.0,Lost / Low Value,775.78,1,0,15.0,0,0.08,Low Risk,Priority 4: Standard Loyalty Reward Program
52740,5.0,Loyal Customers,1082.34,1,0,11.0,0,0.043,Low Risk,Priority 4: Standard Loyalty Reward Program
52741,0.0,Lost / Low Value,858.94,1,1,32.0,1,0.953,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
52742,16.0,Loyal Customers,2249.28,5,1,30.0,1,0.982,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
52743,27.0,Loyal Customers,1418.67,3,0,15.0,0,0.023,Low Risk,Priority 4: Standard Loyalty Reward Program
52744,6.0,Lost / Low Value,1756.48,3,0,13.0,0,0.0,Low Risk,Priority 4: Standard Loyalty Reward Program
52745,16.0,Lost / Low Value,963.05,3,0,17.0,0,0.023,Low Risk,Priority 4: Standard Loyalty Reward Program
52746,11.0,Loyal Customers,714.5,4,1,7.0,0,0.09,Low Risk,Priority 4: Standard Loyalty Reward Program
52747,28.0,Lost / Low Value,1629.98,4,1,32.0,0,0.02,Low Risk,Priority 4: Standard Loyalty Reward Program
52748,4.0,Loyal Customers,612.1,1,1,8.0,0,0.621,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
52749,12.0,Hibernating Big Spenders,2567.51,5,0,21.0,0,0.044,Low Risk,Priority 4: Standard Loyalty Reward Program
52750,15.0,At-Risk High-Value,2364.78,3,0,29.0,0,0.024,Low Risk,Priority 4: Standard Loyalty Reward Program
52751,4.0,Champions,4626.82,3,0,16.0,0,0.074,Low Risk,Priority 4: Standard Loyalty Reward Program
52752,27.0,Lost / Low Value,794.2,5,1,16.0,0,0.025,Low Risk,Priority 4: Standard Loyalty Reward Program
52753,0.0,Loyal Customers,803.94,3,0,7.0,0,0.098,Low Risk,Priority 4: Standard Loyalty Reward Program
52754,0.0,Lost / Low Value,695.58,1,0,14.0,0,0.155,Low Risk,Priority 4: Standard Loyalty Reward Program
52755,13.0,At-Risk High-Value,8079.88,3,0,17.0,0,0.067,Low Risk,Priority 4: Standard Loyalty Reward Program
52756,13.0,At-Risk High-Value,4311.18,4,0,8.0,0,0.012,Low Risk,Priority 4: Standard Loyalty Reward Program
52757,9.0,Loyal Customers,670.29,4,0,8.0,0,0.101,Low Risk,Priority 4: Standard Loyalty Reward Program
52758,3.0,Lost / Low Value,756.14,4,0,7.0,0,0.016,Low Risk,Priority 4: Standard Loyalty Reward Program
52759,0.0,Loyal Customers,768.74,3,1,8.0,0,0.255,Low Risk,Priority 4: Standard Loyalty Reward Program
52760,20.0,At-Risk High-Value,12297.78,3,0,31.0,0,0.114,Low Risk,Priority 4: Standard Loyalty Reward Program
52761,9.0,Loyal Customers,660.44,3,0,7.0,0,0.117,Low Risk,Priority 4: Standard Loyalty Reward Program
52762,11.0,At-Risk High-Value,3971.0,4,0,7.0,0,0.026,Low Risk,Priority 4: Standard Loyalty Reward Program
52763,4.0,Loyal Customers,718.68,3,0,8.0,0,0.023,Low Risk,Priority 4: Standard Loyalty Reward Program
52764,11.0,At-Risk High-Value,5898.59,3,0,12.0,0,0.023,Low Risk,Priority 4: Standard Loyalty Reward Program
52765,15.0,Loyal Customers,847.55,5,1,24.0,0,0.022,Low Risk,Priority 4: Standard Loyalty Reward Program
52766,14.0,Loyal Customers,703.01,1,0,7.0,0,0.035,Low Risk,Priority 4: Standard Loyalty Reward Program
52767,20.0,Champions,6038.18,4,0,7.0,0,0.042,Low Risk,Priority 4: Standard Loyalty Reward Program
52768,8.0,Loyal Customers,1392.6,3,1,17.0,0,0.427,Medium Risk,Priority 3: Personalized Recommendation + Free Shipping
52769,0.0,Loyal Customers,735.62,3,0,7.0,0,0.229,Low Risk,Priority 4: Standard Loyalty Reward Program
52770,8.0,Lost / Low Value,830.39,3,0,15.0,0,0.014,Low Risk,Priority 4: Standard Loyalty Reward Program
52771,6.0,Champions,6546.32,1,1,21.0,0,0.033,Low Risk,Priority 4: Standard Loyalty Reward Program
52772,5.0,Champions,2824.14,4,0,35.0,0,0.175,Low Risk,Priority 4: Standard Loyalty Reward Program
52773,13.0,Loyal Customers,682.33,1,0,14.0,0,0.05,Low Risk,Priority 4: Standard Loyalty Reward Program
52774,9.0,Loyal Customers,1349.59,4,0,7.0,0,0.013,Low Risk,Priority 4: Standard Loyalty Reward Program
52775,12.0,Lost / Low Value,775.94,1,0,30.0,0,0.011,Low Risk,Priority 4: Standard Loyalty Reward Program
52776,11.0,Hibernating Big Spenders,2552.66,3,0,16.0,0,0.093,Low Risk,Priority 4: Standard Loyalty Reward Program
52777,5.0,At-Risk High-Value,5616.05,1,0,7.0,0,0.083,Low Risk,Priority 4: Standard Loyalty Reward Program
52778,10.0,Hibernating Big Spenders,2611.84,1,1,16.0,0,0.044,Low Risk,Priority 4: Standard Loyalty Reward Program
52779,0.0,Lost / Low Value,819.88,3,1,14.0,0,0.143,Low Risk,Priority 4: Standard Loyalty Reward Program
52780,25.0,Loyal Customers,741.51,1,0,35.0,0,0.095,Low Risk,Priority 4: Standard Loyalty Reward Program
52781,17.0,Loyal Customers,683.98,1,1,14.0,0,0.073,Low Risk,Priority 4: Standard Loyalty Reward Program
52782,0.0,Loyal Customers,680.9,5,1,14.0,0,0.481,Medium Risk,Priority 3: Personalized Recommendation + Free Shipping
52783,12.0,Loyal Customers,1618.7,1,0,15.0,0,0.106,Low Risk,Priority 4: Standard Loyalty Reward Program
52784,9.0,Loyal Customers,648.45,5,0,15.0,1,0.997,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
52785,9.0,At-Risk High-Value,2911.26,1,0,9.0,0,0.116,Low Risk,Priority 4: Standard Loyalty Reward Program
52786,9.0,Loyal Customers,832.2,4,0,10.0,0,0.022,Low Risk,Priority 4: Standard Loyalty Reward Program
52787,29.0,Lost / Low Value,896.83,3,0,7.0,0,0.001,Low Risk,Priority 4: Standard Loyalty Reward Program
52788,0.0,Loyal Customers,1626.57,1,1,7.0,1,0.816,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
52789,15.0,At-Risk High-Value,6353.6,3,0,8.0,0,0.033,Low Risk,Priority 4: Standard Loyalty Reward Program
52790,19.0,At-Risk High-Value,6107.8,3,0,14.0,1,0.994,High Risk,"Priority 1: Executive Concierge Call + ₹1,000 Credit"
52791,14.0,Hibernating Big Spenders,2592.7,4,0,34.0,0,0.019,Low Risk,Priority 4: Standard Loyalty Reward Program
52792,7.0,Lost / Low Value,919.16,3,0,34.0,0,0.026,Low Risk,Priority 4: Standard Loyalty Reward Program
52793,9.0,At-Risk High-Value,9320.63,1,0,21.0,0,0.01,Low Risk,Priority 4: Standard Loyalty Reward Program
52794,14.0,Lost / Low Value,1041.59,4,0,9.0,0,0.027,Low Risk,Priority 4: Standard Loyalty Reward Program
52795,5.0,Loyal Customers,684.14,5,0,14.0,0,0.13,Low Risk,Priority 4: Standard Loyalty Reward Program
52796,8.0,Lost / Low Value,1036.04,1,1,32.0,0,0.023,Low Risk,Priority 4: Standard Loyalty Reward Program
52797,11.0,Lost / Low Value,843.86,1,0,16.0,0,0.024,Low Risk,Priority 4: Standard Loyalty Reward Program
52798,13.0,Loyal Customers,920.04,3,0,7.0,1,0.866,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
52799,9.0,Loyal Customers,915.86,1,0,17.0,0,0.047,Low Risk,Priority 4: Standard Loyalty Reward Program
52800,18.0,Loyal Customers,816.75,3,0,26.0,0,0.133,Low Risk,Priority 4: Standard Loyalty Reward Program
52801,13.0,Loyal Customers,1408.99,3,0,8.0,0,0.055,Low Risk,Priority 4: Standard Loyalty Reward Program
52802,8.0,Loyal Customers,862.9,3,1,24.0,0,0.018,Low Risk,Priority 4: Standard Loyalty Reward Program
52803,9.0,Loyal Customers,660.06,3,0,8.0,0,0.051,Low Risk,Priority 4: Standard Loyalty Reward Program
52804,8.0,Loyal Customers,713.74,1,0,7.0,0,0.045,Low Risk,Priority 4: Standard Loyalty Reward Program
52805,2.0,Loyal Customers,771.38,4,1,19.0,0,0.047,Low Risk,Priority 4: Standard Loyalty Reward Program
52806,2.0,Lost / Low Value,758.18,5,0,34.0,0,0.207,Low Risk,Priority 4: Standard Loyalty Reward Program
52807,13.0,Loyal Customers,2293.94,5,1,34.0,1,0.983,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
52808,12.0,Champions,10905.34,1,0,30.0,0,0.08,Low Risk,Priority 4: Standard Loyalty Reward Program
52809,4.0,Lost / Low Value,1096.48,5,0,11.0,0,0.041,Low Risk,Priority 4: Standard Loyalty Reward Program
52810,0.0,Loyal Customers,713.13,3,0,11.0,0,0.274,Low Risk,Priority 4: Standard Loyalty Reward Program
52811,9.0,Loyal Customers,691.4,1,0,14.0,0,0.02,Low Risk,Priority 4: Standard Loyalty Reward Program
52812,12.0,Lost / Low Value,1099.5,5,0,12.0,0,0.044,Low Risk,Priority 4: Standard Loyalty Reward Program
52813,0.0,Loyal Customers,887.81,4,1,10.0,0,0.127,Low Risk,Priority 4: Standard Loyalty Reward Program
52814,22.0,Lost / Low Value,846.45,4,0,8.0,0,0.006,Low Risk,Priority 4: Standard Loyalty Reward Program
52815,7.0,Loyal Customers,792.22,3,0,14.0,0,0.01,Low Risk,Priority 4: Standard Loyalty Reward Program
52816,5.0,Hibernating Big Spenders,2034.23,2,1,7.0,1,0.972,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
52817,1.0,Loyal Customers,1604.9,3,1,9.0,1,0.998,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
52818,1.0,Lost / Low Value,1598.08,3,1,31.0,1,0.997,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
52819,1.0,Lost / Low Value,1749.77,5,0,16.0,1,0.993,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
52820,1.0,Lost / Low Value,1700.6,5,0,13.0,1,0.966,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
52821,1.0,At-Risk High-Value,6321.32,5,1,23.0,1,1.0,High Risk,"Priority 1: Executive Concierge Call + ₹1,000 Credit"
52822,3.0,Loyal Customers,1604.46,2,0,12.0,1,0.906,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
52823,1.0,Champions,2440.85,2,1,7.0,1,0.988,High Risk,"Priority 1: Executive Concierge Call + ₹1,000 Credit"
52824,14.0,Loyal Customers,1670.13,3,1,10.0,1,0.954,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
52825,1.0,Loyal Customers,1627.23,3,0,32.0,1,0.908,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
52826,5.0,At-Risk High-Value,28199.6,3,0,19.0,1,0.293,Low Risk,Priority 4: Standard Loyalty Reward Program
52827,12.0,Loyal Customers,1966.91,3,1,7.0,1,0.939,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
52828,1.0,Champions,2630.26,3,1,12.0,1,0.986,High Risk,"Priority 1: Executive Concierge Call + ₹1,000 Credit"
52829,1.0,Loyal Customers,1747.68,3,1,16.0,1,0.991,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
52830,10.0,Champions,6082.72,2,0,16.0,1,0.872,High Risk,"Priority 1: Executive Concierge Call + ₹1,000 Credit"
52831,1.0,Loyal Customers,1603.03,5,1,13.0,1,0.987,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
52832,1.0,Loyal Customers,1696.86,2,1,13.0,1,0.981,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
52833,1.0,Hibernating Big Spenders,2006.84,3,1,12.0,1,0.984,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
52834,1.0,Hibernating Big Spenders,2043.14,3,1,14.0,1,1.0,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
52835,20.0,At-Risk High-Value,4802.32,4,1,21.0,1,0.825,High Risk,"Priority 1: Executive Concierge Call + ₹1,000 Credit"
52836,1.0,At-Risk High-Value,8215.68,3,1,13.0,1,0.984,High Risk,"Priority 1: Executive Concierge Call + ₹1,000 Credit"
52837,21.0,Champions,20074.56,2,0,30.0,1,0.987,High Risk,"Priority 1: Executive Concierge Call + ₹1,000 Credit"
52838,1.0,Loyal Customers,1559.25,3,1,29.0,1,0.998,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
52839,1.0,Champions,2814.74,3,1,27.0,1,0.986,High Risk,"Priority 1: Executive Concierge Call + ₹1,000 Credit"
52840,15.0,Hibernating Big Spenders,2546.5,2,0,15.0,1,0.922,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
52841,1.0,Lost / Low Value,1837.0,5,0,16.0,1,0.988,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
52842,9.0,Hibernating Big Spenders,2177.45,4,0,7.0,0,0.031,Low Risk,Priority 4: Standard Loyalty Reward Program
52843,27.0,At-Risk High-Value,4071.65,3,1,13.0,0,0.07,Low Risk,Priority 4: Standard Loyalty Reward Program
52844,19.0,Lost / Low Value,1633.28,4,0,16.0,0,0.017,Low Risk,Priority 4: Standard Loyalty Reward Program
52845,6.0,Champions,4729.56,2,0,15.0,0,0.181,Low Risk,Priority 4: Standard Loyalty Reward Program
52846,3.0,Hibernating Big Spenders,1850.09,3,0,7.0,0,0.01,Low Risk,Priority 4: Standard Loyalty Reward Program
52847,1.0,Loyal Customers,2049.52,3,0,14.0,0,0.348,Medium Risk,Priority 3: Personalized Recommendation + Free Shipping
52848,31.0,Loyal Customers,1743.06,4,1,16.0,0,0.065,Low Risk,Priority 4: Standard Loyalty Reward Program
52849,14.0,Hibernating Big Spenders,2569.05,2,0,11.0,0,0.071,Low Risk,Priority 4: Standard Loyalty Reward Program
52850,8.0,Loyal Customers,1620.41,3,0,9.0,0,0.043,Low Risk,Priority 4: Standard Loyalty Reward Program
52851,1.0,Champions,2445.8,2,0,26.0,0,0.15,Low Risk,Priority 4: Standard Loyalty Reward Program
52852,1.0,Champions,2396.46,4,0,16.0,0,0.27,Low Risk,Priority 4: Standard Loyalty Reward Program
52853,2.0,Loyal Customers,1673.43,2,0,28.0,0,0.084,Low Risk,Priority 4: Standard Loyalty Reward Program
52854,31.0,Loyal Customers,2413.29,2,1,31.0,0,0.018,Low Risk,Priority 4: Standard Loyalty Reward Program
52855,1.0,Loyal Customers,1657.26,3,1,10.0,0,0.328,Medium Risk,Priority 3: Personalized Recommendation + Free Shipping
52856,24.0,At-Risk High-Value,8917.15,4,0,18.0,0,0.005,Low Risk,Priority 4: Standard Loyalty Reward Program
52857,15.0,Lost / Low Value,1644.61,3,0,21.0,0,0.051,Low Risk,Priority 4: Standard Loyalty Reward Program
52858,4.0,Champions,9644.36,2,0,12.0,0,0.077,Low Risk,Priority 4: Standard Loyalty Reward Program
52859,12.0,Loyal Customers,2330.46,2,0,7.0,0,0.032,Low Risk,Priority 4: Standard Loyalty Reward Program
52860,6.0,Lost / Low Value,1709.18,3,0,13.0,0,0.023,Low Risk,Priority 4: Standard Loyalty Reward Program
52861,1.0,Loyal Customers,1711.38,4,1,24.0,0,0.439,Medium Risk,Priority 3: Personalized Recommendation + Free Shipping
52862,1.0,Loyal Customers,1630.75,5,0,7.0,1,0.992,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
52863,10.0,Champions,6418.72,4,0,10.0,0,0.036,Low Risk,Priority 4: Standard Loyalty Reward Program
52864,4.0,At-Risk High-Value,5995.22,5,0,16.0,0,0.036,Low Risk,Priority 4: Standard Loyalty Reward Program
52865,19.0,Hibernating Big Spenders,1925.66,5,1,11.0,0,0.115,Low Risk,Priority 4: Standard Loyalty Reward Program
52866,30.0,Champions,2764.9,5,1,15.0,0,0.069,Low Risk,Priority 4: Standard Loyalty Reward Program
52867,7.0,Loyal Customers,1650.0,2,0,9.0,0,0.035,Low Risk,Priority 4: Standard Loyalty Reward Program
52868,1.0,Loyal Customers,1496.22,2,0,9.0,1,0.972,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
52869,20.0,Champions,20198.64,5,0,7.0,0,0.005,Low Risk,Priority 4: Standard Loyalty Reward Program
52870,12.0,Champions,2440.02,2,0,16.0,0,0.021,Low Risk,Priority 4: Standard Loyalty Reward Program
52871,5.0,Loyal Customers,1807.19,2,1,19.0,0,0.201,Low Risk,Priority 4: Standard Loyalty Reward Program
52872,8.0,Loyal Customers,1629.21,4,0,34.0,0,0.047,Low Risk,Priority 4: Standard Loyalty Reward Program
52873,5.0,Loyal Customers,1720.4,4,1,27.0,1,0.99,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
52874,24.0,Loyal Customers,1780.9,3,0,7.0,0,0.015,Low Risk,Priority 4: Standard Loyalty Reward Program
52875,27.0,Hibernating Big Spenders,1864.5,5,0,20.0,0,0.012,Low Risk,Priority 4: Standard Loyalty Reward Program
52876,7.0,Lost / Low Value,1678.16,4,0,21.0,0,0.046,Low Risk,Priority 4: Standard Loyalty Reward Program
52877,14.0,At-Risk High-Value,17343.15,3,0,11.0,0,0.026,Low Risk,Priority 4: Standard Loyalty Reward Program
52878,29.0,At-Risk High-Value,5151.63,4,0,21.0,0,0.009,Low Risk,Priority 4: Standard Loyalty Reward Program
52879,8.0,Loyal Customers,2425.17,3,0,9.0,0,0.027,Low Risk,Priority 4: Standard Loyalty Reward Program
52880,25.0,Loyal Customers,2885.74,4,0,10.0,0,0.005,Low Risk,Priority 4: Standard Loyalty Reward Program
52881,26.0,At-Risk High-Value,21449.34,3,0,7.0,0,0.01,Low Risk,Priority 4: Standard Loyalty Reward Program
52882,1.0,Lost / Low Value,1625.69,4,0,16.0,0,0.443,Medium Risk,Priority 3: Personalized Recommendation + Free Shipping
52883,1.0,Loyal Customers,2025.76,3,1,30.0,1,0.995,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
52884,17.0,Champions,2407.18,2,0,14.0,0,0.036,Low Risk,Priority 4: Standard Loyalty Reward Program
52885,19.0,At-Risk High-Value,19332.72,2,0,9.0,0,0.066,Low Risk,Priority 4: Standard Loyalty Reward Program
52886,11.0,Lost / Low Value,1767.04,5,1,28.0,0,0.114,Low Risk,Priority 4: Standard Loyalty Reward Program
52887,9.0,Loyal Customers,1861.75,4,0,9.0,0,0.017,Low Risk,Priority 4: Standard Loyalty Reward Program
52888,16.0,Loyal Customers,1954.15,3,0,28.0,0,0.032,Low Risk,Priority 4: Standard Loyalty Reward Program
52889,12.0,Loyal Customers,2095.83,3,0,9.0,0,0.037,Low Risk,Priority 4: Standard Loyalty Reward Program
52890,12.0,Hibernating Big Spenders,2063.71,2,0,36.0,0,0.01,Low Risk,Priority 4: Standard Loyalty Reward Program
52891,1.0,Champions,2771.67,5,0,7.0,0,0.325,Medium Risk,Priority 3: Personalized Recommendation + Free Shipping
52892,23.0,Hibernating Big Spenders,2123.44,2,1,25.0,0,0.009,Low Risk,Priority 4: Standard Loyalty Reward Program
52893,8.0,Champions,2691.98,3,1,17.0,0,0.252,Low Risk,Priority 4: Standard Loyalty Reward Program
52894,14.0,At-Risk High-Value,3353.02,2,1,26.0,0,0.044,Low Risk,Priority 4: Standard Loyalty Reward Program
52895,2.0,Loyal Customers,2109.03,5,1,36.0,1,0.966,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
52896,1.0,Hibernating Big Spenders,2215.29,2,0,34.0,1,0.951,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
52897,1.0,Champions,2446.62,4,1,12.0,0,0.328,Medium Risk,Priority 3: Personalized Recommendation + Free Shipping
52898,10.0,Lost / Low Value,1611.83,2,0,25.0,0,0.014,Low Risk,Priority 4: Standard Loyalty Reward Program
52899,14.0,Loyal Customers,1911.36,2,0,16.0,0,0.027,Low Risk,Priority 4: Standard Loyalty Reward Program
52900,20.0,Loyal Customers,2408.56,5,0,7.0,0,0.087,Low Risk,Priority 4: Standard Loyalty Reward Program
52901,1.0,Champions,12595.0,2,0,11.0,1,0.998,High Risk,"Priority 1: Executive Concierge Call + ₹1,000 Credit"
52902,4.0,Champions,6921.42,3,0,7.0,0,0.094,Low Risk,Priority 4: Standard Loyalty Reward Program
52903,1.0,Loyal Customers,2472.91,3,0,27.0,0,0.138,Low Risk,Priority 4: Standard Loyalty Reward Program
52904,25.0,Hibernating Big Spenders,2748.9,4,0,15.0,0,0.017,Low Risk,Priority 4: Standard Loyalty Reward Program
52905,1.0,Lost / Low Value,1667.27,5,1,10.0,1,0.991,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
52906,15.0,Loyal Customers,2870.01,2,1,13.0,0,0.101,Low Risk,Priority 4: Standard Loyalty Reward Program
52907,1.0,Loyal Customers,2111.56,5,0,33.0,1,0.997,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
52908,1.0,Lost / Low Value,1601.38,3,0,7.0,1,0.865,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
52909,19.0,Champions,15275.98,2,0,13.0,0,0.053,Low Risk,Priority 4: Standard Loyalty Reward Program
52910,28.0,Hibernating Big Spenders,2028.4,5,0,10.0,0,0.005,Low Risk,Priority 4: Standard Loyalty Reward Program
52911,10.0,At-Risk High-Value,4051.08,4,0,12.0,0,0.018,Low Risk,Priority 4: Standard Loyalty Reward Program
52912,7.0,Loyal Customers,1663.42,4,0,11.0,0,0.036,Low Risk,Priority 4: Standard Loyalty Reward Program
